id,uniq_id,date_time,city_id,city_name,customer_id,first_name,last_name,item_id,item_name,quantity,payment_amount
28,9c0f38e118b01a99ea45e76ce5f419b2,2022-10-13T00:00:00,0,Москва,8601,Геннадий,Васильев,11,Хлеб ржаной,3,60
29,8be726c09375b6f1b935d46164e27a50,2022-10-13T00:00:00,1,Ростов,2610,Ольга,Егорова,9,Ручка шариковая,1,45
30,b33fb7e0efe20d2019d416ea9e522265,2022-10-13T00:00:00,0,Москва,9619,Надежда,Егорова,1,Молоко 3%,1,120
31,564fae225c682c98ffb8cd7c684d72da,2022-10-13T00:00:00,2,Ярославль,2919,Ольга,Орлова,8,Лампочка LED,3,900
32,b35d3adf347b9510ab83c01e8f7aecaa,2022-10-13T00:00:00,0,Москва,9915,Надежда,Орлова,2,Молоко 5%,3,450
33,8ec60671ea5f0648dbcd3d01acd92cba,2022-10-13T00:00:00,2,Ярославль,12,Александра,Великая,4,Сахар песок,4,200
34,26a8354bb7986b59fe468b566ca82dd7,2022-10-13T00:00:00,2,Ярославль,7003,Константин,Иванов,4,Сахар песок,4,200
35,525b4fbb15f07a17a8f6e300b5885f04,2022-10-13T00:00:00,0,Москва,8203,Геннадий,Сидоров,6,Яблоко,4,560
36,e73fda5b948fa8b06480ca5d185d86f8,2022-10-13T00:00:00,1,Ростов,4917,Екатерина,Орлова,9,Ручка шариковая,1,45
37,d1aef199b00cfa2e5cb0847f2a3f3378,2022-10-13T00:00:00,1,Ростов,2908,Петр,Новиков,8,Лампочка LED,2,600
38,bb4472793b321967c5b04af5aa1a7a45,2022-10-13T00:00:00,0,Москва,7614,Анна,Егорова,3,Устройство для нагревания табака Трубка Мира,2,1000
39,f6aaa0dc0bc9e8bbf5e0ee42cf566579,2022-10-13T00:00:00,1,Ростов,8418,Снежанна,Алексеева,4,Сахар песок,2,100
40,2bdc13dd35e682189ba064ceaad31981,2022-10-13T00:00:00,2,Ярославль,7807,Константин,Михайлов,6,Яблоко,5,700
41,85927e66861abb9570de1e4f96fa9564,2022-10-13T00:00:00,1,Ростов,7406,Константин,Кузнецов,4,Сахар песок,4,200
42,104cb5d9b85194e8eed4a87d1129c256,2022-10-13T00:00:00,1,Ростов,2903,Петр,Новиков,4,Сахар песок,5,250
43,5056a09d02925ef39e79e14d546b0b31,2022-10-13T00:00:00,2,Ярославль,1306,Евгений,Смирнов,8,Лампочка LED,1,300
44,83d9acb54a7d2618a67825a5875ce519,2022-10-13T00:00:00,0,Москва,1302,Евгений,Смирнов,5,Яблоко молодильное,4,1600
45,ee0223677dd7a1c02199833c88217b26,2022-10-13T00:00:00,0,Москва,6401,Алексей,Кузнецов,2,Молоко 5%,5,750
46,a0fac4553ef61bc5e671184710026659,2022-10-13T00:00:00,0,Москва,14,Александра,Великая,10,Томаты,2,100
47,a064ae7ffeefdfaf1e19d4a82f7a8311,2022-10-13T00:00:00,2,Ярославль,5402,Александр,Кузнецов,10,Томаты,1,50
48,e3c1324d6f8807be31946d0762b306bf,2022-10-13T00:00:00,2,Ярославль,808,Иван,Михайлов,8,Лампочка LED,2,600
49,5cac9a55f375db9e19348768f7146303,2022-10-13T00:00:00,2,Ярославль,9717,Надежда,Павлова,5,Яблоко молодильное,4,1600
50,a905583e6e93ad7e562f5549b937e823,2022-10-13T00:00:00,2,Ярославль,2711,Ольга,Павлова,3,Устройство для нагревания табака Трубка Мира,4,2000
51,7a7693503b12cac3fbbaff2e5b7377ee,2022-10-13T00:00:00,0,Москва,9603,Эдуард,Васильев,6,Яблоко,4,560
52,d0632c732f0701fb16cb8d41460e55b7,2022-10-13T00:00:00,2,Ярославль,3511,Светлана,Лебедева,8,Лампочка LED,4,1200
53,afec6c87568fe92ab85ccf6cc9560bdf,2022-10-13T00:00:00,1,Ростов,1317,Евгения,Волкова,7,Средство для мытья посуды,3,600
54,181278cf59558189817219b00cb438a5,2022-10-13T00:00:00,0,Москва,5718,Оксана,Павлова,11,Хлеб ржаной,4,80
55,9ed2514eb5669534c5eeb6312f003a80,2022-10-13T00:00:00,1,Ростов,9507,Эдуард,Попов,0,Молоко 1%,1,100
56,7fd753e5cff7fb56f3072451a63ac496,2022-10-13T00:00:00,0,Москва,6011,Елизавета,Великая,7,Средство для мытья посуды,1,200
57,f55a70a9a6ab1d6cff4e407884d49f0a,2022-10-13T00:00:00,0,Москва,7011,Анна,Великая,7,Средство для мытья посуды,3,600
58,0448cf46d06e8a33f541c06a1b18bc25,2022-10-13T00:00:00,0,Москва,2317,Ольга,Волкова,7,Средство для мытья посуды,3,600
59,c346cb0e6884f0481a1b211ada206d5b,2022-10-13T00:00:00,2,Ярославль,8603,Геннадий,Васильев,2,Молоко 5%,4,600
60,7c54db3a642a7929dc09db24242ceef7,2022-10-13T00:00:00,0,Москва,6518,Елизавета,Лебедева,4,Сахар песок,5,250
61,e85167671dc2ed1aca4cb127a154c525,2022-10-13T00:00:00,0,Москва,6415,Елизавета,Алексеева,8,Лампочка LED,2,600
62,5dd5cdabbb5a0013cbb2c460e010b9c0,2022-10-13T00:00:00,0,Москва,6105,Алексей,Петров,6,Яблоко,2,280
63,2a8c68c5287ac07b0290839ecd975ad2,2022-10-13T00:00:00,2,Ярославль,218,Александра,Морозова,8,Лампочка LED,1,300
64,c1dcbf29448db7e4dfead6d0adb16a9f,2022-10-13T00:00:00,2,Ярославль,7709,Константин,Соколов,10,Томаты,1,50
65,ea4f1e11a5dfa265b71a69b1bf07a3bd,2022-10-13T00:00:00,0,Москва,4815,Екатерина,Козлова,3,Устройство для нагревания табака Трубка Мира,3,1500
66,6d6e3c40656bfae00d4bde6a80f86648,2022-10-13T00:00:00,2,Ярославль,5005,Александр,Иванов,3,Устройство для нагревания табака Трубка Мира,5,2500
67,0bf2b0678e5729a9b9209831741875a1,2022-10-13T00:00:00,2,Ярославль,6905,Алексей,Новиков,2,Молоко 5%,3,450
68,4b199bc6af0c4d026b161e6ee7f24578,2022-10-13T00:00:00,0,Москва,9,Иван,Иванов,11,Хлеб ржаной,3,60
69,5644d77e46387bf047e30a967f17223d,2022-10-13T00:00:00,1,Ростов,8610,Снежанна,Егорова,2,Молоко 5%,3,450
70,15cb2be4ea6e66e1a9669f84dae86389,2022-10-13T00:00:00,1,Ростов,2912,Ольга,Орлова,10,Томаты,4,200
71,d8fa6ecf92f0f3cb6a2d481a628528c0,2022-10-13T00:00:00,0,Москва,6713,Елизавета,Павлова,1,Молоко 3%,5,600
72,c3fd947eb9a4bda3046ffeaf4bd18c5c,2022-10-13T00:00:00,2,Ярославль,6105,Алексей,Петров,10,Томаты,1,50
73,630eeed990fc9eb757403d603a0f42bd,2022-10-13T00:00:00,2,Ярославль,6018,Елизавета,Великая,7,Средство для мытья посуды,3,600
74,ea93666f1789ea6957bc9dcc7d5658d0,2022-10-13T00:00:00,0,Москва,3509,Олег,Попов,10,Томаты,4,200
75,2a7b5d6487316868acedacfd7c922121,2022-10-13T00:00:00,2,Ярославль,7911,Анна,Орлова,6,Яблоко,2,280
76,351382b69a88858896742750d5ceff95,2022-10-13T00:00:00,2,Ярославль,7910,Анна,Орлова,4,Сахар песок,4,200
77,47d235d3f68df4b347fd34155e733eab,2022-10-13T00:00:00,2,Ярославль,3609,Олег,Васильев,4,Сахар песок,3,150
78,11a9a07e04f465a6b69b4a13b654b947,2022-10-13T00:00:00,2,Ярославль,9102,Эдуард,Петров,6,Яблоко,1,140
79,3250c1c29a863325ce4e3dd21c1cf325,2022-10-13T00:00:00,1,Ростов,3613,Светлана,Егорова,6,Яблоко,1,140
80,c0ad16412723f7dd810b9132308f3669,2022-10-13T00:00:00,2,Ярославль,6102,Алексей,Петров,6,Яблоко,4,560
81,ac0aad2ce08d9b054c64a891c2700bfe,2022-10-13T00:00:00,2,Ярославль,4404,Сергей,Кузнецов,4,Сахар песок,1,50
82,be4b229c278250b0b337f6a1962bbf96,2022-10-13T00:00:00,2,Ярославль,803,Иван,Михайлов,4,Сахар песок,5,250
83,5ba1bbafe72438db587459cc71f06b42,2022-10-13T00:00:00,0,Москва,6515,Елизавета,Лебедева,8,Лампочка LED,5,1500
84,4384a39447f8f1cd98cf5eb0c66d9538,2022-10-13T00:00:00,0,Москва,3917,Светлана,Орлова,8,Лампочка LED,5,1500
85,51c93d39215b5c07197ec32746b7614d,2022-10-13T00:00:00,0,Москва,5012,Оксана,Великая,10,Томаты,5,250
86,49b0c2e3dde100b83a4fd660bea85699,2022-10-13T00:00:00,0,Москва,6219,Елизавета,Морозова,11,Хлеб ржаной,3,60
87,8e20eeae6d41bb9334c0455d4b1ae21e,2022-10-13T00:00:00,2,Ярославль,8002,Геннадий,Иванов,3,Устройство для нагревания табака Трубка Мира,4,2000
88,3cb99e61dbc8ee79f2085bc7255c62f9,2022-10-13T00:00:00,0,Москва,1015,Евгения,Великая,4,Сахар песок,2,100
89,9859b33c7672f9cfea110d262d421d0f,2022-10-13T00:00:00,1,Ростов,3214,Светлана,Морозова,3,Устройство для нагревания табака Трубка Мира,5,2500
90,6e0bfe453f1fde39230a2ad669d44d4f,2022-10-13T00:00:00,2,Ярославль,5404,Александр,Кузнецов,1,Молоко 3%,5,600
91,ed8297ee974d2ce9e0500a8123f616bc,2022-10-13T00:00:00,2,Ярославль,8319,Снежанна,Волкова,4,Сахар песок,3,150
92,eee8ac52a2612fa7198e5cd6eb0694c4,2022-10-13T00:00:00,2,Ярославль,9202,Эдуард,Сидоров,7,Средство для мытья посуды,4,800
93,b82f20ebd2379563df96158393f7a84e,2022-10-13T00:00:00,0,Москва,1413,Евгения,Алексеева,0,Молоко 1%,1,100
94,920c8f15fa70bf5c559de6429d6f6e3c,2022-10-13T00:00:00,1,Ростов,2516,Ольга,Лебедева,5,Яблоко молодильное,1,400
95,4e506305d3a64ddbd65e81b2d6a8a886,2022-10-13T00:00:00,2,Ярославль,4915,Екатерина,Орлова,1,Молоко 3%,4,480
96,51a4b905e4ed0b825882984db3f058fe,2022-10-13T00:00:00,1,Ростов,2702,Петр,Соколов,9,Ручка шариковая,1,45
97,8f3f3484d42be5be94cba925d59d9d39,2022-10-13T00:00:00,0,Москва,8800,Геннадий,Михайлов,1,Молоко 3%,5,600
98,418be877fa030ac44e6541e145846ebd,2022-10-13T00:00:00,0,Москва,402,Иван,Кузнецов,4,Сахар песок,2,100
99,8807a3504ea255f9cc06ef8843b229f8,2022-10-13T00:00:00,1,Ростов,7401,Константин,Кузнецов,5,Яблоко молодильное,1,400
100,9026e1a45a0f9f5ec5c44ae39701b471,2022-10-13T00:00:00,2,Ярославль,7309,Константин,Смирнов,1,Молоко 3%,3,360
101,023728e643f903fcaefb5f93436cc67d,2022-10-13T00:00:00,0,Москва,2718,Ольга,Павлова,6,Яблоко,5,700
102,2b262aa0e1bf751b23cf6431a966edd4,2022-10-13T00:00:00,2,Ярославль,2917,Ольга,Орлова,8,Лампочка LED,2,600
103,5e3daf7ce4d0d6276b74f08cb060a1ff,2022-10-13T00:00:00,0,Москва,107,Иван,Петров,9,Ручка шариковая,4,180
104,dd7543458f3ce1f4fcd9cbde9ea32510,2022-10-13T00:00:00,2,Ярославль,2108,Петр,Петров,5,Яблоко молодильное,4,1600
105,fd706e72e31f9b901167062393ecb659,2022-10-13T00:00:00,0,Москва,7419,Анна,Алексеева,4,Сахар песок,1,50
106,cf3b6e686e7c74c1599a3573d490b159,2022-10-13T00:00:00,2,Ярославль,4604,Сергей,Васильев,4,Сахар песок,5,250
107,cd7a4ee78f7de921b82e6041ab7550a4,2022-10-13T00:00:00,1,Ростов,7819,Анна,Козлова,8,Лампочка LED,5,1500
108,b23127ec4b48ec63c00886ef6c9d3e4f,2022-10-13T00:00:00,0,Москва,3417,Светлана,Алексеева,6,Яблоко,2,280
109,fecd440c898b6e96b07ea0214c7a7d57,2022-10-13T00:00:00,1,Ростов,6405,Алексей,Кузнецов,8,Лампочка LED,5,1500
110,a446651666b5545013e3334567940701,2022-10-13T00:00:00,2,Ярославль,6009,Алексей,Иванов,0,Молоко 1%,2,200
111,15b367a841312093886dfa53d6999ba5,2022-10-13T00:00:00,1,Ростов,5009,Александр,Иванов,4,Сахар песок,4,200
112,700c0cc5a37ec3b4ab1fc8343005759a,2022-10-13T00:00:00,2,Ярославль,7002,Константин,Иванов,8,Лампочка LED,1,300
113,d50f999bc43caf9878c390e1c51662a3,2022-10-13T00:00:00,2,Ярославль,7702,Константин,Соколов,7,Средство для мытья посуды,3,600
114,608aca3c816f2eac09e50af9277be2dd,2022-10-13T00:00:00,2,Ярославль,6100,Алексей,Петров,3,Устройство для нагревания табака Трубка Мира,1,500
115,f0ced6a315054fc14e8a57742b4afbdf,2022-10-13T00:00:00,0,Москва,3200,Олег,Сидоров,8,Лампочка LED,3,900
116,c54763fa437947eb795f3ca728142ee4,2022-10-13T00:00:00,0,Москва,2508,Петр,Попов,7,Средство для мытья посуды,4,800
117,3853bc01560510178652682d538d366a,2022-10-13T00:00:00,2,Ярославль,3314,Светлана,Волкова,11,Хлеб ржаной,1,20
118,4f2f492c87e04ae81a5c02e94264ce69,2022-10-13T00:00:00,2,Ярославль,203,Иван,Сидоров,6,Яблоко,5,700
119,544532196637b558284ce7dc44fa367c,2022-10-13T00:00:00,1,Ростов,1909,Евгений,Новиков,6,Яблоко,3,420
120,67b4bcf9440339e2513576b335599cf3,2022-10-13T00:00:00,0,Москва,5214,Оксана,Морозова,8,Лампочка LED,3,900
121,9d417233c333b3ab43c28fba60a63ebf,2022-10-13T00:00:00,2,Ярославль,8304,Геннадий,Смирнов,8,Лампочка LED,3,900
122,5776139cdde2878f42ddca12d1406df8,2022-10-13T00:00:00,2,Ярославль,2412,Ольга,Алексеева,9,Ручка шариковая,3,135
123,8768ea4e4293c0bc248616eb9831d578,2022-10-13T00:00:00,2,Ярославль,6700,Алексей,Соколов,4,Сахар песок,5,250
124,a7de21b7301d97e5c2c94b723bfb69d7,2022-10-13T00:00:00,2,Ярославль,9906,Эдуард,Новиков,11,Хлеб ржаной,5,100
125,ae95ae7c5b738a0f1df0ee5761ddc673,2022-10-13T00:00:00,2,Ярославль,5113,Оксана,Федорова,3,Устройство для нагревания табака Трубка Мира,4,2000
126,93c9026c91a43590efd05539aa9aa018,2022-10-13T00:00:00,0,Москва,4011,Екатерина,Великая,9,Ручка шариковая,4,180
127,6c4a2e75e4b98739f79f35e06b829807,2022-10-13T00:00:00,2,Ярославль,4613,Екатерина,Егорова,10,Томаты,2,100
128,8d63c22f44dfa7372c508e50be4c72bc,2022-10-13T00:00:00,1,Ростов,9605,Эдуард,Васильев,1,Молоко 3%,3,360
129,94745753f32e01547f1a7a8019e17781,2022-10-13T00:00:00,0,Москва,1300,Евгений,Смирнов,11,Хлеб ржаной,5,100
130,32732e00e16d36045a84204dc712f6a8,2022-10-13T00:00:00,2,Ярославль,3605,Олег,Васильев,0,Молоко 1%,2,200
131,0dd306c91c153316ad3181089aa13ccd,2022-10-13T00:00:00,0,Москва,8102,Геннадий,Петров,10,Томаты,3,150
132,9141ef80cc962f30c0ba9087169a3887,2022-10-13T00:00:00,2,Ярославль,410,Александра,Алексеева,4,Сахар песок,3,150
133,c5464007272e53950f0753d4f32dcdda,2022-10-13T00:00:00,2,Ярославль,700,Иван,Соколов,7,Средство для мытья посуды,3,600
134,652bebe2f90052c6682bd0fe39481bf7,2022-10-13T00:00:00,0,Москва,4403,Сергей,Кузнецов,10,Томаты,5,250
135,6c3cd40bf8c76ae60b0e971dd8c46d4a,2022-10-13T00:00:00,1,Ростов,5805,Александр,Михайлов,10,Томаты,3,150
136,35a1e41daee4d87270bd1f61eac1f18a,2022-10-13T00:00:00,1,Ростов,2103,Петр,Петров,6,Яблоко,2,280
137,4b4a7253db143ed283600ebc89115a4d,2022-10-13T00:00:00,0,Москва,1012,Евгения,Великая,9,Ручка шариковая,1,45
138,2a1b85e010a7050a334cf4128abee31e,2022-10-13T00:00:00,2,Ярославль,7306,Константин,Смирнов,5,Яблоко молодильное,4,1600
139,99722c6ab939dc15164cec3799f31b1f,2022-10-13T00:00:00,1,Ростов,1102,Евгений,Петров,0,Молоко 1%,3,300
140,aa5c211e4f0700902f2d49279e562d53,2022-10-13T00:00:00,0,Москва,3111,Светлана,Федорова,9,Ручка шариковая,4,180
141,47524dde17e2002ae41a5cc647459058,2022-10-13T00:00:00,0,Москва,9003,Эдуард,Иванов,2,Молоко 5%,1,150
142,36ba981a95f7ece9c37be31b18256dfa,2022-10-13T00:00:00,0,Москва,9119,Надежда,Федорова,7,Средство для мытья посуды,1,200
143,a021e6ed75c30fd74748e2efb8af58e3,2022-10-13T00:00:00,0,Москва,2004,Петр,Иванов,2,Молоко 5%,1,150
144,b78f9f92a2ccda4c1a13a70ba3fb9868,2022-10-13T00:00:00,0,Москва,108,Иван,Петров,10,Томаты,3,150
145,950d5923b30f5fc6f3584fbc80d694a7,2022-10-13T00:00:00,0,Москва,6415,Елизавета,Алексеева,7,Средство для мытья посуды,4,800
146,0156423287b70c0575850f43b4dd0222,2022-10-13T00:00:00,2,Ярославль,3902,Олег,Новиков,7,Средство для мытья посуды,5,1000
147,3a8f1c1cc76230951da4b37070772a24,2022-10-13T00:00:00,0,Москва,7401,Константин,Кузнецов,7,Средство для мытья посуды,4,800
148,31a0640e5a65dec44e5ca0b0c961836c,2022-10-13T00:00:00,0,Москва,5218,Оксана,Морозова,1,Молоко 3%,2,240
149,6b6a38e675649e3194215624861d4379,2022-10-13T00:00:00,1,Ростов,7807,Константин,Михайлов,3,Устройство для нагревания табака Трубка Мира,5,2500
150,bcc98cf5bc0b8a9751d8a79f9c3bcd19,2022-10-13T00:00:00,1,Ростов,7610,Анна,Егорова,1,Молоко 3%,5,600
151,27202843304cf779c1127dc8df8d2fa0,2022-10-13T00:00:00,0,Москва,9902,Эдуард,Новиков,3,Устройство для нагревания табака Трубка Мира,2,1000
152,504efb18a5ff593645a47d39952a9e54,2022-10-13T00:00:00,0,Москва,4713,Екатерина,Павлова,11,Хлеб ржаной,3,60
153,0fb87137156e9fd042c7b0eb32dcbd58,2022-10-13T00:00:00,2,Ярославль,2306,Петр,Смирнов,4,Сахар песок,2,100
154,0ccac71b3d292c45ad232cb5e1733caa,2022-10-13T00:00:00,0,Москва,6715,Елизавета,Павлова,4,Сахар песок,4,200
155,082438224044f6629f5b117d90852980,2022-10-13T00:00:00,0,Москва,6103,Алексей,Петров,2,Молоко 5%,4,600
156,d8dc6d3c28540c6e02f56766809cb804,2022-10-13T00:00:00,0,Москва,3903,Олег,Новиков,6,Яблоко,2,280
157,e9284d1627e712d8755aee0cb6ad8d65,2022-10-13T00:00:00,2,Ярославль,5501,Александр,Попов,9,Ручка шариковая,4,180
158,ac1a5bc318ea1932dd36b535890cc066,2022-10-13T00:00:00,0,Москва,3201,Олег,Сидоров,6,Яблоко,3,420
159,84522e7971c3f4d589ffda6d03cbefe3,2022-10-13T00:00:00,1,Ростов,812,Александра,Козлова,2,Молоко 5%,2,300
160,c75b0a7e5cf37ea2bcae08bfb8332767,2022-10-13T00:00:00,2,Ярославль,5918,Оксана,Орлова,9,Ручка шариковая,1,45
161,d6f20576b8940161ef0fd88996ae8501,2022-10-13T00:00:00,1,Ростов,7301,Константин,Смирнов,5,Яблоко молодильное,2,800
162,e86068b6923914c07ece8544d5687c6b,2022-10-13T00:00:00,0,Москва,6502,Алексей,Попов,4,Сахар песок,1,50
163,e970b990b35eae22b0e5cf8aae390849,2022-10-13T00:00:00,1,Ростов,9112,Надежда,Федорова,4,Сахар песок,4,200
164,84c34890ffb94e8afb831d0443a4a89e,2022-10-13T00:00:00,1,Ростов,3916,Светлана,Орлова,4,Сахар песок,3,150
165,7da14123b900cc19c021112d337a5ce4,2022-10-13T00:00:00,0,Москва,3404,Олег,Кузнецов,4,Сахар песок,5,250
166,e9086a04195bd49401483770a50f08ff,2022-10-13T00:00:00,1,Ростов,4417,Екатерина,Алексеева,7,Средство для мытья посуды,3,600
167,48a94f4ea6b85a381e29a3a8e6b46117,2022-10-13T00:00:00,1,Ростов,8914,Снежанна,Орлова,4,Сахар песок,2,100
168,b2b81afdacb386b0f30c8fe92e19c977,2022-10-13T00:00:00,0,Москва,6615,Елизавета,Егорова,1,Молоко 3%,2,240
169,1710de961649294b2d9f66dee8c5353e,2022-10-13T00:00:00,1,Ростов,2415,Ольга,Алексеева,10,Томаты,5,250
170,62b76bb1c239cc1ab7317c931e22ec5f,2022-10-13T00:00:00,1,Ростов,4705,Сергей,Соколов,3,Устройство для нагревания табака Трубка Мира,5,2500
171,2a37369580baaab31d7ae60f9ca94222,2022-10-13T00:00:00,1,Ростов,2914,Ольга,Орлова,0,Молоко 1%,5,500
172,408b4a48cf9dedf57074e82bb17f547b,2022-10-13T00:00:00,0,Москва,618,Александра,Егорова,9,Ручка шариковая,2,90
173,c646d35a8dff9145a668bed5acb7ed3a,2022-10-13T00:00:00,2,Ярославль,9803,Эдуард,Михайлов,0,Молоко 1%,3,300
174,2b3f0d49d4213fc8595b53cc14424809,2022-10-13T00:00:00,2,Ярославль,7513,Анна,Лебедева,6,Яблоко,1,140
175,065a4e7406ea9238e7384370428e405f,2022-10-13T00:00:00,2,Ярославль,107,Иван,Петров,11,Хлеб ржаной,2,40
176,3eadafa618c88f316ce1367919ed5484,2022-10-13T00:00:00,2,Ярославль,2909,Петр,Новиков,8,Лампочка LED,5,1500
177,db0e6408501c83a67c16bc9b6dd93c0b,2022-10-13T00:00:00,1,Ростов,6508,Алексей,Попов,2,Молоко 5%,2,300
178,ea7a942b9f9866e376d796700bdb27ec,2022-10-13T00:00:00,0,Москва,4506,Сергей,Попов,10,Томаты,5,250
179,f6eb32182280f224258c88c14ebb5739,2022-10-13T00:00:00,0,Москва,2504,Петр,Попов,8,Лампочка LED,3,900
180,9e636a164646d3d3a5a299ab7528bc94,2022-10-13T00:00:00,0,Москва,8813,Снежанна,Козлова,4,Сахар песок,1,50
181,2b7b47ed275aa44b2a5e75de66034e39,2022-10-13T00:00:00,1,Ростов,4210,Екатерина,Морозова,10,Томаты,5,250
182,5d88694d90cd30eb04c972e51c6afdb5,2022-10-13T00:00:00,0,Москва,7118,Анна,Федорова,8,Лампочка LED,4,1200
183,6e63307b08608d86f0dce0255c1370d6,2022-10-13T00:00:00,0,Москва,4800,Сергей,Михайлов,6,Яблоко,5,700
184,1b7c436ffee098c52716634440629605,2022-10-13T00:00:00,0,Москва,6104,Алексей,Петров,11,Хлеб ржаной,1,20
185,9727f28ba47711fd092a7ce80e1ac47f,2022-10-13T00:00:00,2,Ярославль,7615,Анна,Егорова,1,Молоко 3%,4,480
186,da1b1f8126e1e0993702b9aa3a3540be,2022-10-13T00:00:00,0,Москва,7512,Анна,Лебедева,5,Яблоко молодильное,3,1200
187,44a283f332ac27ab38ab147942c32f6f,2022-10-13T00:00:00,2,Ярославль,13,Александра,Великая,5,Яблоко молодильное,1,400
188,d9e2adce5f28b4c95591fb680f2b2bf6,2022-10-13T00:00:00,0,Москва,7514,Анна,Лебедева,4,Сахар песок,1,50
189,e0426f5b8adda643c4584dd0d700a73f,2022-10-13T00:00:00,1,Ростов,9501,Эдуард,Попов,9,Ручка шариковая,3,135
190,79713555e9ec0b3bcb52c84238a7735b,2022-10-13T00:00:00,1,Ростов,4408,Сергей,Кузнецов,4,Сахар песок,5,250
191,86f626cb2d547be194624ccaaf6ef469,2022-10-13T00:00:00,1,Ростов,2213,Ольга,Морозова,10,Томаты,3,150
192,734676327afa276aa355ee3caf4a519d,2022-10-13T00:00:00,0,Москва,5801,Александр,Михайлов,6,Яблоко,3,420
193,9d6a0b03c44481a2df2eba8a1755ab6a,2022-10-13T00:00:00,0,Москва,5704,Александр,Соколов,6,Яблоко,5,700
194,2929d09bb75c6a62e4a73de656bc6170,2022-10-13T00:00:00,2,Ярославль,718,Александра,Павлова,7,Средство для мытья посуды,2,400
